X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
-16.5091731386602,16.019292892509,"2237826287",node,13,,doctors,,,,,"15728868",,,,0c87ab7be12d42c39ff0c0b6a772fceb,,24/7,,,,,"2",,2013/04/14 19:06:15,Poste de Santé de Guet  Ndar,,osmapaw,,,,,,
-17.3508078314827,14.7692272525994,"5137766011",node,10,,pharmacy,,,,,"52479721",,,,40a19affb3a64af48b21fc6cd0bfc46e,,,,,,,"1",,2017/09/29 16:18:48,Sophie Samba Caty F DIOP,,Lord Salomon,,,,,,
-15.1415265801277,15.1509969582532,"4347530687",node,10,,clinic,,,,,"45073816",,,,99fe235f15d34075800f45b5e76251da,,,,,,,"2",,2017/01/11 11:50:03,Case de Santé Lindé,,Jean-Marc Liotier,,,,,,
-17.4695488055048,14.7448362496406,"3454109869",node,10,,pharmacy,,,,,"33372517",,,,cb85b3ea0f724cc78e6736fe1ea6919d,,,,,,,"2",,2015/08/16 16:05:29,Pharmacie Ouest Foire,,Jean-Marc Liotier,,,,,,
-16.7392811073875,12.9284709587795,"3333719679",node,13,,doctors,,,,,"28655294",,,,7cc8c06b8a244335a8c5d9ecb2c7c7d6,,,,survey,,,"2",,2015/02/06 16:13:27,Dispensaire Didia,,Gall,,,,,,
-16.4562106585348,14.6961392362212,"6335916569",node,17,,pharmacy,,,privée,,"77431131",,,,26d53fc59bf846a4891737edab2b3303,,"08:00-13:00,15:0-20:00",,,,,"2",,2019/11/22 14:09:23,,,Jean-Marc Liotier,limited,,,,,
-17.4619778514634,14.6988853991579,"4076543885",node,13,,pharmacy,,,,,"71224527",,,,c6ade13cb67849e8bb001b8642f77c07,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE BIRAGO DIOP,,mapman44,,,,,pharmacy,
,,"352278183",way,10,,clinic,,,,,"36768175",,,,bdc16f74654c43b596ae0b311857a37e,,,,,,,"2",,2016/01/24 00:21:43,Maternité,,Jean-Marc Liotier,,,,,,
-17.4699592673033,14.7104001224616,"3463516804",node,6,,pharmacy,,,,,"30308800",,,,6f38bc465f5d48988e27380ac2dd1210,,,,,,,"1",,2015/04/18 14:43:19,,,SeverinGeo,,,,,,
,,"477690933",way,10,,hospital,,,,,"48825676",,,,e5f5889c9db94629912193efe03ef594,,,,,,,"3",,2017/05/19 16:00:58,Hopital de Mbacké,,samjulo,,,,,,
-17.1730379749134,14.6391161431034,"3774944157",node,10,,pharmacy,,,,,"34468368",,,,7ea0c8066f5342a2af1862a3e2c1c028,,,,,,,"1",,2015/10/06 12:45:11,Pharmacie Massawa,,Domisailor,,,,,,
-17.2616246331736,14.7125522599204,"3567104105",node,10,,pharmacy,,,,,"31677450",,,,548facd9344344438b8c4e598a5af4bb,,,,,,,"1",,2015/06/02 20:57:20,pharmacie,,mamadou_sene,,,,,,
-17.4555618398602,14.7046682417954,"2188340365",node,13,,pharmacy,,,,,"76191960",,,,d85d080b2e83437793b26a10a4158243,,,,,,,"3",,2019/10/25 08:06:07,Dabakh malick,,jeanmariemancabou,,,,,pharmacy,
-17.4594917789821,14.7075827971669,"3195358339",node,10,,doctors,,,,,"29182491",,,,5306c6508b8341daababd36a52eb66a1,,,,,,,"3",,2015/03/01 18:12:32,Cabinet Médical Dr Aliou Blondin Diop,,SeverinGeo,,,,,,
-17.4398231402713,14.7607113227942,"4370871439",node,10,,pharmacy,,,,,"41753040",,,,f6409b9d87ce4aaf886198d1e3bfbe05,,,,,,,"1",,2016/08/28 10:45:35,Pharmacie Residence II,,Lamine Ndiaye,,,,,,
,,"402167852",way,17,,pharmacy,,,,,"40511310",,,,b1f67566e6694b38b6d4854ce784373e,,24/7,,,,,"2",,2016/07/05 23:05:03,Pharmacie de Pire,,Syl,yes,,,,,
-17.4462399062458,14.7348634612448,"4956981355",node,10,,pharmacy,,,,,"50111558",,,,b12e284bfdb940ccb44546401e56a8b3,,,,,,,"1",,2017/07/07 15:24:48,Pharmacie Rahma,,DiagneMarie,,,,,,
-17.4538458128235,14.7185463265179,"4076047643",node,10,,pharmacy,,,,,"62992696",,,,7d6e1ded0bdc4accad113b2666029807,,,,,,,"2",,2018/09/27 23:21:39,Pharmacie Sacré Coeur,,Jean-Marc Liotier,,,,,,
,,"202699223",way,13,,doctors,,,,,"71224874",,,,7add7a16ec3d42379ffc95783f62171b,,,,,,,"4",,2019/06/13 16:29:26,Dispensaire de Méckhé,,mapman44,,,,,doctor,
-17.4287943158946,14.671168624658,"2271246304",node,17,,pharmacy,,,,,"15768629",,,,c259187de70f4bff97375712e99a5d28,,,,survey,,,"1",,2013/04/18 01:28:09,Pharmacie Fahd,,osmapaw,,,,yes,,
-17.4511224486633,14.7363725390921,"4637442759",node,10,,hospital,,,,,"45557353",,,,171d16929de04458a362c3fb9ec54565,,,,,,,"1",,2017/01/27 12:58:54,Maternité de Grand-Yoff,,Bougouma,,,,,,
-17.5131114003163,14.7460660424742,"4747525821",node,10,,doctors,,,,,"69573370",,,,c396ac2fe05040b8ac3ed57906b27512,,,,,,,"4",,2019/04/25 16:54:04,Centre de santé Ngor Almadies,,Jean-Marc Liotier,,,,,,
,,"374492438",way,6,,hospital,,,,,"34519599",,,,ee4b61f5e2b04148b3bb4d25208d22e3,,,,,,,"1",,2015/10/08 21:45:32,,,Choquette33,,,,,,
-16.0778601826427,14.1390690664921,"3580037206",node,17,,doctors,,,,,"71224965",,,,e799d9d14ea3440ea4a44d51c42e44a9,,,,Microsoft Bing orbital imagery,,,"3",,2019/06/13 16:31:50,Région Médical,,mapman44,,,,,doctor,
-17.3777426582357,14.7764490165547,"3566748231",node,10,,pharmacy,,,,,"31672761",,,,68514437b0754b47877089c29bdfe14e,,,,,,,"1",,2015/06/02 18:29:45,Pharmacie Limamoulaye,,Dieye,,,,,,
-16.4903457077519,16.023814677814,"2106461390",node,13,,hospital,,,,,"19676742",,,,8b1084dda2014babb0a3f2b349c78f77,,,,"bing;survey",,,"2",,2013/12/28 11:04:49,BIO NDAR,,Jorieke V,,,,,,
,,"402171646",way,13,,clinic,,,Boolo Liguey Pire,,"41149417",,,,d68e687490a143a4a5b27e19afacf917,,,,,,,"3",,2016/07/31 16:35:46,Maternité de Pire Goureye,,Domisailor,,,,,,
,,"208435496",way,17,,pharmacy,,,,,"71224527",,,,85032d057106408a8b73b741f7d9d2d4,,,,"bing;survey",,,"3",,2019/06/13 16:20:37,diva shop,,mapman44,,,,,pharmacy,
-16.9666448410159,14.4332342214804,"4364514606",node,10,,pharmacy,,,,,"41659574",,,,8bc652ed0d2043ccaff6cde887428baa,,,,,,,"1",,2016/08/24 10:26:18,Pharmacie Maurice Fall,,ndongpotter,,,,,,
-16.4937363552236,16.0090116500764,"6630803985",node,58,,pharmacy,,Pikine angle Tall,Docteur Djibril Sarr Faye,water_works,"72455444",private,"2","+221339615211",dd63672eaeac44e38d93e332cd2c0c4a,,"Mo 08:00-22:00; Tu 08:00-22:00; We 08:00-22:00; Th 08:00-22:00; Fr 08:00-22:00; Sa 08:00-13:00; Su off; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Pharmacie Papa Latsouck Faye,,mueschel,True,,,True,pharmacy,private
-16.8208980455209,14.9541887820916,"4406797447",node,10,,clinic,,,,,"50032524",,,,e243482f4ec644cf8cd86c4720aae760,,,,,,,"4",,2017/07/04 11:42:45,"4",,malick mbao,,,,,,
,,"454887277",way,10,,doctors,,,,,"68404087",,,,22bc114b64cf4650bc2e6cf8eefa3105,,,,,,,"4",,2019/03/22 09:57:17,Poste de santé de petit mbao,,Jean-Marc Liotier,,,,,,
-16.0639317226821,14.0903665210166,"5320654298",node,10,,pharmacy,,,,,"55306358",,,,daf0f1edebeb4c7cb8edf7ec564607f4,,,,,,,"2",,2018/01/09 22:18:49,Pharmacie Koutal,,dialloalpha,,,,,,
-17.4569376454471,14.7246578235788,"4076050079",node,10,,pharmacy,,,,,"38030923",,,,253e90f9d4f84c8991b127c024631141,,,,,,,"1",,2016/03/23 23:35:20,PHARMACIE LA MISERICORDE,,Ray1998,,,,,,
-17.4705965434015,14.7005343709693,"3482272582",node,10,,pharmacy,,,,,"30557227",,,,a5d29f18d25946ec813772d8e0089a2a,,,,,,,"1",,2015/04/27 19:26:47,Pharmacie Océan,,SeverinGeo,,,,,,
-17.3978508439489,14.7475711808271,"4280172326",node,13,,pharmacy,,,,,"71224078",,,,8aeffb3833874ccfae1a62025dbb1eb8,,,,,,,"2",,2019/06/13 16:06:45,Pharmacie Tally Icotaf,,mapman44,,,,,pharmacy,
-17.4486312632212,14.7427062404062,"3742560928",node,10,,pharmacy,,,,,"50109188",,,,5377c17b8e65411e9a522cc6802c757f,,,,,,,"2",,2017/07/07 13:40:44,Pharmacie Cheikh Saliou MBACKE,,michelle diatta,,,,,,
,,"167403049",way,10,,doctors,,,,,"68404087",,,,aa469bd54eef41e5b8d21a09bd02fdd2,,,,,,,"4",,2019/03/22 09:57:13,Dispensaire Bourama Siromby Sane,,Jean-Marc Liotier,,,,,,
-16.2745583044155,12.5757616467044,"3900581126",node,10,,pharmacy,,,,,"36054716",,,,91908b121e7349fcb97d84b425bd29ed,,,,,,,"1",,2015/12/19 21:33:49,Pharmacie Boucotte,,SeverinGeo,,,,,,
-12.1890653088166,12.5546833395179,"2154765195",node,10,,hospital,,,,,"51042055",,,,43ada823fb1b44ec8a7354693e0f60ad,,,,,,,"3",,2017/08/11 18:56:12,Infirmerie Militaire de Kédougou,,Palolo,,,,,,
-16.2932009143589,12.5754236883685,"2281924235",node,13,,doctors,,,,,"68404087",,,,7cd4f474e1754e8ea586e69790105547,,,,"bing;survey",,,"3",,2019/03/22 09:57:05,Poste de Santé de Colobane,,Jean-Marc Liotier,,,,,,
-16.2101754812162,15.6217134925465,"4677205910",node,10,,pharmacy,,,,,"45957013",,,,179a4aec5bb348258b38ff738c962aaf,,,,,,,"1",,2017/02/09 20:39:26,Pharmacie El Hadji Mor Gaye,,karimjoop18,,,,,,
-17.3886852328287,14.7696062822609,"4126380089",node,10,,pharmacy,,,,,"38625459",,,,61ce8eaa0be94abe8c9f21a5c8284909,,,,,,,"1",,2016/04/16 15:23:07,Pharmacie Safiedine,,Arona KANE,,,,,,
-17.3724613048651,14.7646280185091,"5180346070",node,10,,pharmacy,,,,,"53131872",,,,f8372c3fffef4ffca5820b271ce05fde,,,,,,,"1",,2017/10/21 15:58:59,Pharmacie Tally Diallo,,morhane,,,,,,
-17.444653211975,14.6979088236192,"2642072252",node,13,,dentist,,,,,"71224527",,,,d75dc52880984693b70be918a8a25c4b,,,,,,,"2",,2019/06/13 16:20:37,Cabinet dentaire du Parc,,mapman44,,,,,dentist,
-17.3610277183842,14.7473893773473,"5169531984",node,13,,dentist,,,,,"71224611",,,,8f491a67d5dc484fa9579886110d24d5,,,,,,,"2",,2019/06/13 16:23:01,Cabinet dentaire Dr fall,,mapman44,,,,,dentist,
-17.509117171997,14.7361006301532,"5037069283",node,10,,pharmacy,,,,,"51143637",,,,af9e656c510d42478f9370236a8e7a3d,,,,,,,"1",,2017/08/15 15:04:17,Pharmacie Diogoye,,augustin raymond ndiaye,,,,,,
-17.4510754261865,14.7415391442083,"4818853021",node,10,,pharmacy,,,,,"48175570",,,,14be7afc8da84ebf8457588871ee2315,,,,,,,"1",,2017/04/26 21:13:16,Lamine Konaté,,SeverinGeo,,,,,,
,,"449693178",way,6,,hospital,,,,,"43216373",,,,e4bc16754289476ca2a7673b21defb5b,,,,,,,"1",,2016/10/27 12:26:27,,,Laura d'Elsa,,,,,,
,,"396920331",way,13,,doctors,,,,,"68404087",,,,09cdec916ad74037b82b02714ec3d8b5,,,,field survey,,,"4",,2019/03/22 09:57:17,poste de santé de goxu mbaaj,,Jean-Marc Liotier,,,,,,
-17.3958262790564,14.748270818285,"4485839408",node,13,,hospital,,,,,"71224078",,,,6d0058ec192448d0a0a0ba403751555b,,,,,,,"2",,2019/06/13 16:06:45,Poste de sante Municipal II,,mapman44,,,,,hospital,
-17.3579210497919,14.7780361299206,"5137766226",node,10,,doctors,,,,,"52479721",,,,276f1cb13da7480a953f4ee0cfdc4fb8,,,,,,,"1",,2017/09/29 16:18:49,Cheikh Ahmadou BAMBA,,Lord Salomon,,,,,,
-16.6913002437753,14.0769181764698,"4725265613",node,10,,pharmacy,,,,,"46698834",,,,c619d31c8ad44fbf9c7e6db013d8f1e3,,,,,,,"1",,2017/03/09 04:47:09,Pharmacie,,Ndangane,,,,,,
-16.4898160552903,16.0207678560105,"6630801586",node,62,,doctors,,"Saint-Louis, 122 avenue des grands hommes (en face PLAN )",Terres Rouges,water_works,"72455444",private,,"+221339614440",266c079160ae4a1f90bbd81640a866d3,,"Mo 09:00-18:00; Tu 09:00-18:00; We 09:00-18:00; Th 09:00-18:00; Fr 09:00-18:00; Sa off; Su off; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Terres Rouges,"1",mueschel,True,,https://www.terresrouges.be,False,alternative,community
-17.4469006516729,14.7074268937679,"5604847216",node,13,,pharmacy,,,,,"71224527",,,,62892f7c73ca4a92bb5c5dadbbbdf7e3,,,,,,,"2",,2019/06/13 16:20:37,Pharmacie Ouagou Niayes,,mapman44,,,,,pharmacy,
-17.3836766265873,14.7504526276811,"4529931255",node,10,,hospital,,,,,"44056546",,,,c197578ca8e64c9582e9803b74bd61dd,,,,,,,"1",,2016/11/30 10:39:15,Poste de sante Guinaw rail Nord,,Elhadji16,,,,,,
-17.4510234583869,14.7420062676721,"4956870879",node,10,,dentist,,,,,"50109741",,,,cca6f54cfb1a4a75997f7872c7a16925,,,,,,,"1",,2017/07/07 14:04:13,Cabinet dentaire Aime,,Jacques Cartier,,,,,,
-16.922082704251,14.7931543172176,"7060358159",node,17,,dentist,,,,,"78478439",,,,953d0a703cfc4c7fa668b1c37f4ef058,,"Mo-Fr 08:00-13:00, 15:00-17:00; Sa-Su off",,,,,"1",,2019/12/16 14:14:03,Keur Aida,,CRCulver,,,,,dentist,
-17.3474926211395,14.7741692227105,"5137766006",node,10,,doctors,,,,,"52479721",,,,26bb9ba446704a95b84c7e56385282eb,,,,,,,"1",,2017/09/29 16:18:48,Militaire de Yeumbeul,,Lord Salomon,,,,,,
-15.9096504733759,14.797204452831,"4709977473",node,10,,pharmacy,,,,,"48825666",,,,92293cf8e94144829cb9f21e84dbf4c5,,,,,,,"2",,2017/05/19 16:00:14,Pharmacie Ndour,,samjulo,,,,,,
-16.505033819597,16.0271942611736,"6630804887",node,62,,dentist,,"Nord, rue de France en face la BICIS",Docteur Abdoulaye NDOYE,water_works,"72455444",private,"3",,4c0a5d84e6564a00a475a4cd5d704ccb,,"Mo 08:30-13:00,15:00-18:00; Tu 08:30-13:00,15:00-18:00; We 08:30-13:00,15:00-18:00; Th 08:30-13:00,15:00-18:00; Fr 08:30-13:00,15:00-18:00; Sa 08:30-13:00,15:00-18:00; Su off; PH off",operational,healthsites.io,,laboratory,"2",True,2019/07/20 09:23:50,Cabinet Dentaire Horizon 2050,,mueschel,True,"1",,False,dentist,private
-17.4654836662847,14.7224208612598,"2837102452",node,10,,pharmacy,,,,,"22138760",,,,374073d39b5247e5a2adf8dbb605d84b,,,,,,,"1",,2014/05/05 02:43:24,Pharmacie Mere Marie,,SOGUE,,,,,,
-17.3664883606636,14.7862445276984,"1888604176",node,13,,hospital,,,,,"12908020",,,,3ac3ed2228374b358203cf891480ca77,,,,,,,"2",no,2012/08/29 17:26:04,Centre Medico Sportif Fabrique D'Espoir,,David Walker,,,,,,
,,"391469181",way,13,,hospital,"general;paediatrics;ophthalmology;gynaecology;emergency;cardiology",,,,"62167814",,,,4df36a0caa144bb0970e021e1d2ce612,,,,,,,"4",,2018/08/31 10:42:04,Hôpital Aristide Le Dantec,,Mbathie Fatou,,,,,,
-17.3994425673616,14.749488541178,"4529931254",node,13,,clinic,,,,,"71224078",,,,359a7c97e1ea4b79b9ba9d2507f87b6d,,,,,,,"2",,2019/06/13 16:06:45,Cabinet gynecologique de la DASSE,,mapman44,,,,,clinic,
,,"202561020",way,20,,pharmacy,,,,,"67899506",,,,3f815bcd174d4377838db71f2bdfd58e,,Mo-Fr 08:30-20:00,,"servey;bing",,,"2",,2019/03/07 20:36:57,Alexandre Diadhiou,,Nicolas Chavent,,,,no,,
-15.9038150762056,13.7630075207185,"6970486437",node,10,,clinic,,,,,"76987345",,,,3cc2574a542445988a110445bc5d5c8a,,,,,,,"1",,2019/11/13 01:16:53,MATERNITE,,VIT SÉNÉGAL,,,,,,
-16.9272404245498,14.8061999951359,"5477451545",node,10,,pharmacy,,,,,"57171059",,,,0490a937ce124acab4ad830d7a8d970c,,,,,,,"1",,2018/03/14 09:22:18,Test,,FaraBoy,,,,,,
-16.3698877008647,13.8788870806353,"2627653101",node,13,,pharmacy,,,,,"20074741",,,,32239fb76c014a4ea76998f9c1f39342,,,,,,,"1",,2014/01/18 21:31:23,Pharmacie,,laj,,,,no,,
-17.4657050323475,14.7375790302349,"4956870866",node,10,,doctors,,,,,"50109741",,,,134f2dc2a96e40469f1197c740883c52,,,,,,,"1",,2017/07/07 14:04:12,Cabinet Nala,,Jacques Cartier,,,,,,
-16.2718805378087,12.585696716536,"2125361547",node,13,,hospital,,,,,"14759957",,,,c412bc3133aa4202972e2a94d9778731,,,,"bing;survey",,,"1",,2013/01/23 17:32:43,Région mèdicale de Zigunichor,,serge sambou,,,,,,
-16.6625830053125,12.5079860805576,"2289395139",node,13,,hospital,,,,,"15949662",,,,74f60d385dd24836a2e4662c0365e098,,,,bing,,,"1",,2013/05/02 17:29:53,Hopital d'Elinkine,,mamadou thior,,,,,,
,,"265763918",way,6,,clinic,,,,,"21061574",,,,917884cea0d7400588ab55851ac8698f,,,,,,,"1",,2014/03/12 11:04:35,,,pstng,,,,,,
-17.4524509803163,14.7537151996723,"4509011989",node,13,,clinic,,,,,"70940288",,,,528b0435ec624941bd74c8293bd1a607,,,,,,,"2",,2019/06/04 23:07:30,Poste de Santé Unité 26,,mapman44,,,,,clinic,
,,"127012326",way,13,,hospital,,,,,"12937940",,,,21813520db1948229828536eae4c86b8,,,,,,,"2",yes,2012/09/01 01:01:21,Centre de Santé,,Apprenti,,,,,,
-17.5010699582172,14.7264395647364,"2348042813",node,13,,pharmacy,,,,,"16578491",,,,b34973d5e5eb48e089b683a9f35920f5,,,,,,,"1",,2013/06/16 16:55:29,Pharmacie des Mamelles,,Christophe P,,,,no,,
,,"439503025",way,10,,hospital,,,,,"41757841",,,,d20787d85d0b44cc8766eb17ed4ebebd,,,,,,,"1",,2016/08/28 15:11:41,Djinkore Peul Poste de Sante,,Lily Shay,,,,,,
-16.6871917701157,14.764170953329,"7064952965",node,6,,pharmacy,,,,,"78548702",,,,e8387126e22645f2b913bbc2ced18af5,,,,,,,"1",,2019/12/17 23:16:20,,,CRCulver,,,,,,
-16.5100630453202,12.7937769599043,"4442539089",node,10,,pharmacy,,,,,"42809110",,,,719e0d89acaf48788e44d9e3da588435,,,,,,,"1",,2016/10/11 17:58:58,District Sanitaire de Thionck-Essyl,,Alpha Djiba,,,,,,
-16.5062732516193,16.0239805556778,"6630806986",node,58,,pharmacy,,Boulevard du Sud,Dr Amadou Mamadou Alpha Dia,water_works,"72455444","public;private","3","+221339615000",c4f04d5c99174cd1be3ad66564f66fcd,,"Mo 07:30-22:00; Tu 07:30-22:00; We 07:30-22:00; Th 07:30-22:00; Fr 07:30-22:00; Sa 07:30-13:00; Su off; PH 07:30-22:00",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Pharmacie Boulevard du Sud,,mueschel,False,,,True,pharmacy,private
-16.8163143179515,14.9557851993701,"4053516820",node,6,,pharmacy,,,,,"39445099",,,,667c5c64951d40c597b87a917afbb14b,,,,,,,"2",,2016/05/20 08:40:13,,,Jean-Marc Liotier,,,,,,
,,"345752739",way,10,,doctors,,,,,"31235083",,,,a88fbca0fe8444118e79c23872ab8410,,,,,,,"1",,2015/05/17 18:06:26,poste de santé HLM,,MB_BADIANE,,,,,,
-17.3886311695532,14.7575048257351,"4342159699",node,13,,pharmacy,,,,,"71224078",,,,08db8fd7cd564693bdc1b975cff0b656,,,,,,,"2",,2019/06/13 16:06:45,Khalifa Ababacar Sy,,mapman44,,,,,pharmacy,
-17.4604208291299,14.7041880425626,"4076555897",node,13,,pharmacy,,,,,"71224527",,,,bc07526da48543cfa1afe80635dddc80,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE LE PARCOURS,,mapman44,,,,,pharmacy,
,,"423882660",way,13,,pharmacy,,,,,"70940288",,,,d30a128d33bc4024a4acc433c227d27d,,,,,,,"3",,2019/06/04 23:07:30,Pharmacie DU BIEN ETRE,,mapman44,,,,,pharmacy,
-16.8150964274204,14.9461226252107,"4409516921",node,10,,pharmacy,,,,,"42296401",,,,9dc8e406ef21407f90014711e4bda660,,,,,,,"1",,2016/09/20 11:32:01,dynapharm international,,kasseiba,,,,,,
-17.2709479078926,14.714928278013,"3453864993",node,6,,pharmacy,,,,,"36768943",,,,3b36e73c0d204bd093dedb6cb35b1894,,,,,,,"3",,2016/01/24 02:36:31,,,Jean-Marc Liotier,,,,,,
-16.4523912767158,14.6927197550025,"6335934416",node,17,,pharmacy,,,,,"78548702",,,,21acbcd75a8c424991ae9a24a57b6241,,"08:00-13:00,15:00-20:00",,,,,"3",,2019/12/17 23:16:20,,,CRCulver,limited,,,,,private
-16.9815110683034,14.427417264497,"7237222911",node,17,,pharmacy,,,,,"81372505",,,,fc515cec27c948768ecf335728088efd,,,,,,,"1",,2020/02/23 17:52:24,Pharmacie Principale,,Mohamed Sy,,,,yes,pharmacy,
-17.4351130136019,14.7073899295749,"4075431907",node,10,,pharmacy,,,,,"38023908",,,,f7e22fcf0c424199a75a9ad2f6ab4828,,,,,,,"1",,2016/03/23 16:41:22,Pharmacie POTOU,,malick mbao,,,,,,
-12.7167934530204,14.1838912937124,"3572141693",node,10,,pharmacy,,,,,"31719807",,,,2d0b83bc88a141e2aa7e32ea0131a116,,,,,,,"1",,2015/06/04 14:22:14,Aicha,,koutouz,,,,,,
-17.2833650268919,14.7244032651794,"5049573322",node,10,,doctors,,,,,"68280054",,,,0a1b0d8871e94aac9b6dbdb068ba0772,,,,,,,"2",,2019/03/19 04:02:20,Clinique Maimouna,,b-jazz-bot,,,,,,
-16.9360356393688,14.7956827183098,"4138893289",node,10,,doctors,,,,,"38760738",,,,bd1e3eedb0f549a3a92fdae66a535312,,,,,,,"1",,2016/04/21 15:49:20,Pediatrics,,joe_engmark,,,,,,
-17.4574067805677,14.7186145552097,"4076411083",node,10,,pharmacy,,,,,"38037187",,,,83bcdd214029447bb927098141ab24ca,,,,,,,"1",,2016/03/24 09:38:08,PHARMACIE SEYDINA LIMAMOULAYE AL MAKHDI,,Ray1998,,,,,,
,,"196706353",way,10,,hospital,,,,,"58238137",,,,b44d3369809246dba87c9bc5e7ca3b83,,,,,,,"3",,2018/04/19 16:25:57,Centre Hospitalier de Bignona,,bdiscoe,,,,,,
-17.3808553617982,14.7854195807881,"3566748241",node,10,,clinic,,,,,"33379649",,,,8d8c4982d6784dcb9c850ab45884d963,,,,,,,"2",,2015/08/16 23:40:44,Clinique Mamy Mbacké,,Jean-Marc Liotier,,,,,,
-17.5080536761224,14.747647539965,"4975479753",node,6,,doctors,,,,,"50353432",,,,c44a2366d3784c0da6ae0cb8d7f8ccd3,,,,,,,"1",,2017/07/17 14:33:37,,,SeverinGeo,,,,,,
-15.895023549424,14.8571053885844,"5243087445",node,10,,pharmacy,,,,,"54007392",,,,e58373cd9a2b4ac9bb01594c918ade54,,,,,,,"1",,2017/11/22 17:31:55,Pharmacie,,Lamine Ndiaye,,,,,,
-15.9067099341046,14.8018959716753,"4704035455",node,6,,pharmacy,,,,,"46375223",,,,2741b2d7200f4e0b9a708b4b1f18bdf5,,,,,,,"1",,2017/02/24 18:39:48,,,momar35,,,,,,
-16.4877132034221,16.0253997795232,"6630810685",node,55,,pharmacy,,Route de khor,Dr Moussé Fall,water_works,"72455444","public;private",,"+221339612368",955c81146fb847d4a154419d27cc9d41,,"Mo 08:00- 22:00; Tu 08:00- 22:00; We 08:00- 22:00; Th 08:00- 22:00; Fr 08:00- 22:00; Sa 08:00- 13:00; Su off; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Pharmacie Cheikh Ousmane Mbacke,,mueschel,False,,,True,pharmacy,private
,,"517074222",way,6,,hospital,,,,,"51282823",,,,e7a24f21ebc84c5aa0a3463eb26f8a5a,,,,,,,"1",,2017/08/20 18:02:20,,,civitas77,,,,,,
,,"351445726",way,10,,pharmacy,,,,,"31719647",,,,82b48b41c76b42e59d4bb3228b3c000a,,,,,,,"1",,2015/06/04 14:17:21,Pharmacie du Boundou,,Moussa FADE,,,,,,
-17.4612550799527,14.7351429977156,"4956870874",node,10,,doctors,,,,,"50109741",,,,54968b4342b643558c68082882f36db3,,,,,,,"1",,2017/07/07 14:04:13,Cabinet Emmaus,,Jacques Cartier,,,,,,
-16.274879247488,14.2443147573097,"5444801921",node,10,,doctors,,,,,"68404386",,,,13bd4bf43b9a422194a4c20396cfafe8,,,,,,,"2",,2019/03/22 10:01:38,Centre de santé,,Jean-Marc Liotier,,,,,,
-17.4400466018099,14.6665066939319,"4710559834",node,10,,pharmacy,,,,,"46477527",,,,dfe604f109d947c983689c5ae35c9163,,,,,,,"1",,2017/02/28 20:29:04,théâtre sorano,,Ismaeldiarria,,,,,,
-16.2665611305977,12.5852245639302,"2281933699",node,13,,hospital,,,,,"15870472",,,,63b4f873b18f4ba4b42c03b627637412,,,,"bing;survey",,,"1",,2013/04/26 10:22:50,Santé Maternelle et Infantile,,youssouf diallo,,,,,,
,,"454875146",way,13,,pharmacy,,,,,"43846528",,,,3c20cb86a7e04f1e9625ed1236ee9705,,,,,,,"1",,2016/11/21 13:14:22,Pharmacie rayhana,,Bougouma,,,,yes,,
-16.4263296766354,15.8918821807584,"6630801289",node,51,,doctors,,Village de Gantour,Ministère de la santé et de l'action sociale,water_works,"72455444",no,,,3075795a4bfd436c8f1cab3886e54a2b,,"Mo-Fr 09:00-18:00; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Case de santé de Gantour,,mueschel,False,,,False,doctor,public
-17.4790335156789,14.7109995961765,"4949700823",node,10,,pharmacy,,,,,"50018991",,,,bdcb1cc848c94c3d9c4213e0857d6f3d,,,,,,,"1",,2017/07/03 20:40:02,Abou Houreyra,,SeverinGeo,,,,,,
-17.4497044821035,14.7048543200459,"4076458080",node,13,,pharmacy,,,,,"75655920",,,,090b4ef2eea24089b245950f925c0fb9,,,,,,,"3",,2019/10/14 10:19:42,Phamacie El Hadji Mamadou Seydou Ba,,Makya Dramé,,,,,pharmacy,
,,"207157394",way,10,,hospital,,,,,"15159082",,,,9a9a2147dac84a6fb509a5b3110ed4da,,,,,,,"4",,2013/02/25 11:49:29,Hopital Regional de Ziginchor,,Issa Faye,,,,,,
-17.3590730585641,14.7838513267043,"5137766015",node,10,,clinic,,,,,"57774745",,,,1cff1621748a4edcbded1740b50e2bcc,,,,,,,"3",,2018/04/03 14:36:00,El Hadji Djibril Doucoure,,Lord Salomon,,,,,,
,,"485491767",way,13,,pharmacy,,,,,"71224527",,,,c4c14c2193ed4522b962fde2c63290ba,,,,bing,,,"2",,2019/06/13 16:20:37,,,mapman44,,,,,pharmacy,
